01,02,03,06,10
01,02,03,07,14
01,02,03,11,13
01,02,04,05,07
01,02,04,06,15
01,02,04,08,11
01,02,04,09,10
01,02,04,12,14
01,02,05,06,13
01,02,05,11,14
01,02,05,12,15
01,02,06,11,12
01,02,07,09,12
01,02,07,13,15
01,02,08,09,15
01,02,08,10,12
01,02,10,14,15
01,03,04,05,08
01,03,04,10,14
01,03,04,12,13
01,03,05,06,09
01,03,05,07,12
01,03,05,13,15
01,03,06,08,13
01,03,06,14,15
01,03,07,09,13
01,03,08,09,12
01,03,08,11,15
01,03,09,10,15
01,03,10,11,12
01,04,05,06,12
01,04,05,11,15
01,04,06,07,10
01,04,06,09,14
01,04,07,08,12
01,04,07,09,15
01,04,09,11,13
01,04,10,12,15
01,04,13,14,15
01,05,06,07,11
01,05,06,10,15
01,05,07,08,13
01,05,07,14,15
01,05,09,13,14
01,05,10,12,13
01,06,07,08,14
01,06,09,10,12
01,06,09,11,15
01,06,10,13,14
01,07,10,11,15
01,07,10,12,14
01,07,11,13,14
01,08,09,11,14
01,08,10,11,13
01,08,12,13,14
01,11,12,13,15
02,03,04,05,10
02,03,04,08,15
02,03,04,09,13
02,03,05,06,15
02,03,05,07,13
02,03,05,08,11
02,03,05,09,14
02,03,06,07,11
02,03,07,08,12
02,03,08,09,10
02,03,09,12,15
02,03,10,11,15
02,03,11,12,14
02,03,13,14,15
02,04,05,06,08
02,04,05,09,15
02,04,06,10,14
02,04,07,10,12
02,04,07,11,13
02,04,08,13,14
02,04,11,12,15
02,05,06,07,12
02,05,06,10,11
02,05,07,09,11
02,05,07,10,15
02,05,08,09,13
02,05,08,10,14
02,05,09,10,12
02,05,11,12,13
02,06,07,08,10
02,06,07,09,15
02,06,07,13,14
02,06,08,09,14
02,06,10,12,15
02,07,08,11,14
02,08,09,11,12
02,08,12,13,15
02,09,10,11,13
02,09,11,14,15
02,10,12,13,14
03,04,06,07,12
03,04,06,09,10
03,04,06,11,15
03,04,06,13,14
03,04,07,10,11
03,04,07,14,15
03,04,08,11,14
03,05,06,07,10
03,05,07,08,14
03,05,07,09,15
03,05,08,10,15
03,05,09,11,12
03,05,10,11,14
03,05,12,13,14
03,06,07,13,15
03,06,09,11,14
03,06,10,12,14
03,06,11,12,13
03,07,08,09,11
03,07,08,10,13
03,07,10,12,15
03,08,09,13,14
03,08,12,14,15
03,09,10,12,13
03,09,11,13,15
04,05,06,07,13
04,05,06,14,15
04,05,07,10,14
04,05,07,12,15
04,05,08,09,11
04,05,08,12,13
04,05,09,12,14
04,05,10,11,13
04,06,07,08,15
04,06,08,10,13
04,06,09,11,12
04,06,12,13,15
04,07,08,09,13
04,07,09,11,14
04,07,10,13,15
04,07,12,13,14
04,08,09,10,12
04,08,09,14,15
04,08,11,13,15
04,10,11,14,15
05,06,07,09,14
05,06,08,11,15
05,06,08,12,14
05,06,09,10,13
05,07,08,09,10
05,07,11,13,15
05,08,10,11,12
05,08,11,13,14
05,09,10,11,15
05,09,12,13,15
05,10,13,14,15
05,11,12,14,15
06,07,08,11,13
06,07,09,12,13
06,07,10,11,14
06,07,12,14,15
06,08,09,10,11
06,08,09,12,15
06,09,13,14,15
06,10,11,13,15
07,08,09,12,14
07,08,10,14,15
07,09,10,13,14
07,09,11,12,15
07,10,11,12,13
08,09,10,13,15
09,10,12,14,15
09,11,12,13,14
